guid,crc?,<ID>,<Progress>,<Type>,<NpcNum>,<NpcName>,<Contents>,<Description>,<CommentNo>,<Condition>,<Note>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
835b6f88-d369-4782-99f3-bb40f9874675,2334823351,739,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_44_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43485ee2-b94b-4977-b988-9814ab680577,1185185332,740,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_44_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b20899f-6275-4373-a6a1-81ab70ba1ee1,4165745120,741,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_45_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ac358cd-7562-46e8-a691-8e2500d521a9,2844907980,742,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_45_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677972ff-29e6-4c66-8f29-004793589c81,878552823,743,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_46_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13892072-897d-46b1-ae6e-8681ddd618a6,2572911523,744,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_46_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c282b89-4f3e-4a4d-af09-a44be5438ebd,807196342,745,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_47_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3287aff7-4c33-4b24-b95d-2c5a6e534085,1815246283,746,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_47_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463b756-d5f7-4eaa-a5de-8fb435ef66dc,2819271270,747,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_48_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53589952-d679-45d6-8f26-520ac0ae06e6,3595177354,748,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_48_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9d35b56-03a8-424a-9309-d793cfc7943d,2064615640,749,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_49_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06458fd4-4701-4c4c-8695-43044121b077,2343226304,750,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_49_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba7f15c2-b74c-4054-9906-1765f5bc9217,3058291739,751,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_50_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfa92db7-25b3-4479-a493-aa5d6928a74d,412354741,752,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_50_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0edf14c-f1a4-4d53-ac3a-a196846e82b2,868080091,753,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_51_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f66a1727-4fc8-4a17-93b6-dd8796485a03,2252803275,754,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_51_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c04ddb9-c516-471b-a9df-55fa62b4469a,1031951632,755,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_52_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41556934-b674-4c37-b797-2244efc0320e,4290687756,756,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_52_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b83201ed-6fc0-4504-b6ee-7cc58b202d47,331170470,757,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_53_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9caa7036-6d65-428f-b10a-ef489cf14c42,1271064284,758,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_53_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91ea2cb3-cb0a-4a12-b9a5-91a8dc7609db,920818544,759,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_54_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7a378fa-548d-464a-9124-b3c4c0eb67a9,2757635702,760,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_54_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3e7bd68-a4ea-4686-b2df-50bb2b2febb3,1597807060,761,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_55_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15fa3197-452b-43e8-b499-67e21b20a54d,1686719754,762,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_55_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0122e29-d6a4-4267-a7f7-ca227e7c3180,2005586638,763,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_56_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15224653-8b3d-4508-b653-e9e8b6c11198,990094190,764,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_56_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab59e490-33e0-4a7d-ab46-effdd5232b5a,3728493247,765,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_57_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f757561-eebe-4142-abf7-c940ccf17f1c,1318019847,766,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_57_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61c7f6d8-252f-495b-ac9b-a12a0cf55635,4201034853,767,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_58_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9e40c1c-617f-4db8-8365-cd501c8db253,920925610,768,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_58_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edf47963-cc8a-43cd-bed3-9a7c6b6ff952,2045038573,769,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_59_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30a962a1-515f-4d96-9912-6079b2f28a19,1954559449,770,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_59_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a954d72a-863f-43c9-9491-0bfa1f921adb,866301394,771,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_60_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1531176-3f16-4341-abe8-cd0480e31c39,2352314781,772,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_60_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260b0f13-b4b3-474e-8b8d-2a86d52a66cd,2640618730,773,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_61_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6c561ac-5bf5-45a5-9772-b864893f073e,87440895,774,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_61_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b2b17b2-b04d-43de-bce2-3741b015f4fe,235276229,775,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_62_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0dedda92-a271-475c-9f1b-25ee249c70fc,3731740494,776,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_62_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466dbba-4d42-46ea-a7a1-ed32cc8d8b0a,1194595981,777,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_63_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66557782-de94-4b01-8bfb-860be06ae100,511595683,778,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_63_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245b5519-b834-4ab5-986c-db70bddf637b,506016831,779,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_64_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9dcf7734-3e38-4025-b787-c80adca69b08,106051809,780,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_64_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783ff7a9-edf2-4a9e-bc44-4169dcaa6b15,1250986640,781,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_65_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69779d15-7b59-4935-b3e6-deee18c985cf,1071552676,782,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_65_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43c0c32d-1b0a-4b4c-9a1d-e4b3c439aad0,659333557,783,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_66_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e486a5e-def3-4134-a4e2-b70d21258997,3231111077,784,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_66_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f4170b4-113b-49d3-9a85-860c30ad809d,3212786690,785,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_67_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f08f2bc5-0975-48d8-b1da-09049b1a870b,3925740806,786,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_67_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55d4416f-c1c1-4459-9aaf-db7bd0209010,972286653,787,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_68_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbf06ad5-0853-403d-b5bd-11b9916f54ac,213376653,788,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_68_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ba2b39b-0e53-4395-ba0b-de677d7a66fa,1965172482,789,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_69_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1c922c9-07e8-46c2-8e21-eec3986d7329,2465026407,790,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_69_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4038901-15df-47f4-9ac0-a0df308dfe37,3398231881,791,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_70_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a424962-c5ea-4c2b-bd04-50278ccc74cd,4085378517,792,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_70_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02b364ef-abc7-4757-86f4-56e82465e2f1,1778362553,793,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_71_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1aaf3d8b-b8f7-47e0-a53d-963774b69800,3563134433,794,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_71_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93dc8805-1487-4ced-8fb4-73ee9ec5aa4a,363167232,795,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_72_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a39fa23-d07e-420c-98fb-a40cb8370d19,1634877928,796,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_72_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3afbba36-5294-4024-b2e5-3eb66933dc9a,29874269,797,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_73_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e65eac0-af5c-429e-b89b-96fe0e34bfdb,198179443,798,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_73_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4aa3353b-7397-43db-a163-9512fff4970c,3414133857,799,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_74_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8ecdd10-7862-4ad4-8a08-da269cd7f39d,2474349533,800,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_74_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
014adea7-25de-4fee-baed-4dcc450417ba,285026896,801,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_75_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb45f03c-5462-4e5e-abb8-f392d6b034d0,3221107218,802,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_75_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0f1361c-990e-441e-930d-5e313a98be08,158471960,803,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_76_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed27d015-45b0-4585-a5da-3e42288f3cc4,2910027025,804,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_76_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a2cec7f-7aa1-43d0-b744-034dee02f451,281732677,805,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_77_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d6f551e-e384-4024-bea6-f23fdc50c34c,3988469986,806,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_77_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2dff2128-a6a2-4f09-a287-ed2f0190061a,2064057789,807,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_78_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9de90e06-332b-423d-9080-2c9865a18b59,1526555937,808,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_78_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c67f297-fda4-47e7-a1ff-28474423afdb,367352791,809,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_79_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f86e1465-18de-4ea7-aba0-afe41dc195d6,2555215716,810,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_79_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9da99e59-4a96-490a-b75f-3a2088135bec,3367310635,811,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_80_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9868cce-1cca-41f5-a59a-115bddb84ab7,2862213105,812,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_80_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648cbdd6-8bd6-4b49-9d47-b7b1fc965183,4274758177,813,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_81_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9be7624-a9fd-4cf6-b2f5-b3e7a034f07d,1050289072,814,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_81_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd13a008-cb6d-4a8e-9aec-347d831560ae,2327054260,815,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_82_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0ac06d1-ef21-4b38-800b-4375e177ae42,1297520348,816,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_82_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c58ad16-5d1e-4898-b08d-800d22c4288b,1933118609,817,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_83_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850d01c5-8801-4f93-9bcf-c9c59a568b79,1281816739,818,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_83_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb95cd5e-271a-42ef-8041-21fe7a64bf7b,3155493634,819,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_84_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa72d4e3-7761-4080-87d3-465c03780148,3577210205,820,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_84_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e9811f8-9134-4882-85f7-19fefc9575d0,3356312359,821,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_85_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f2f6fa4-0a11-4c21-8ce8-7f51a1992fcf,401300781,822,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_85_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcb13680-fb77-49fd-8002-05ffb1648c9d,3617472234,823,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_86_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a35af9df-5fe1-4f6a-b37f-d4501d8d9805,3222934169,824,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_86_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6b5b236-2b11-45cd-b997-ea638dab7cf2,185514897,825,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_87_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cac286ac-b984-4c83-8b39-82f0e613de72,3860326725,826,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_87_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ded6df6e-7c25-4f92-a901-b32300a0b3fa,2244486408,827,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_88_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bfd68072-de3e-409e-8fc0-de26354beb1d,3480417570,828,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_88_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5adfa26b-a33b-41a2-a62c-1d9ebce56210,3182656308,829,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_89_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bac65f0-46e2-4a72-bf2d-51af38985fa9,1630250862,830,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_89_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb7b743e-e25c-4cc9-9d7f-d23839da31b6,2437520580,831,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_90_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af7d0526-7b0b-4dad-8b23-1702063cd3ec,259596955,832,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_90_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ba3c2f2-cc50-49bb-b609-281006bc08fd,2775698000,833,"""""","""""","""""","""""","""""","""""","""""","""""","""""",GUID_OTOMO_HIROBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c405162-867d-4b8c-8bf6-705f177fa2ba,2466594520,834,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_3503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da00ff1e-35d9-45e8-b7b7-e66b93991e7b,3410754788,835,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_3504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af55d581-0667-400b-897b-5f7b5eceb9b2,3302553590,836,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_3505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c005316-4144-4202-bd15-049972e09f92,4189490591,837,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_3506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0b8ac68-02ab-453d-8a2c-e7f248bf266f,3205439535,838,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NID_602_FIRST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcf3629a-343f-4d19-9f4a-b855b4c1042a,3528082932,839,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NID_603_FIRST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15f68435-44f8-41d6-8df0-0cc12d2be1fe,3518575862,840,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NID_606_FIRST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214ca9c6-5e3d-4730-9d49-5a4ad4dc8431,1238494674,841,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NID_607_FIRST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c3a79b-0577-4e7e-ad46-3104dbaf1931,2949963009,842,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NID_608_FIRST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14ba9e64-f1e2-49a2-95f5-6fe5890edb8d,179260155,843,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NID_612_FIRST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14420dd0-870c-4c27-883f-6789c31a5df7,3827808027,844,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NID_613_FIRST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493e581-51cb-42c8-8828-bfc0cb219834,2377691623,845,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NID_615_FIRST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cb7926f-1e0e-47a6-b2c3-595620eac37a,1802615077,846,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NID_617_FIRST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4adf79e7-179b-4532-998f-6ddb429636d2,3127696857,847,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NID_701_FIRST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d43c2e5-2acc-4c68-8546-edf21602bdd5,1145748339,848,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NID_702_FIRST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146cb6dd-baca-4072-a7c3-fd2618b407b8,3351378,849,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NID_703_FIRST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a50d7b95-ca22-4b48-bb5a-76dced79672b,2988171315,850,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NID_704_FIRST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03949e6-231b-4ad7-9271-c34ebc36fcf2,1507814003,851,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NID_705_FIRST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971bb766-a1e4-40e3-ab3c-a8b71cabcb9d,1913724022,852,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NID_706_FIRST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8581d6b1-efd3-4b71-8d86-4cba4e78c01e,3223350133,853,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NID_707_FIRST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7f80dc8-4c5a-478b-be94-3b9c63640601,551066438,854,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NID_708_FIRST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1bd3a8d-91f2-4d72-af2c-3c14b3429197,1750211067,855,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NID_709_FIRST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01d97ea4-0e20-4527-a07e-28b39750d0d6,2760176089,856,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NID_710_FIRST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee9ac741-0e1a-4977-a4b4-35f3f89661f8,3058238226,857,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NID_711_FIRST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
