9a8070a6-df40-4a3a-9f5c-7f58d920445b,4039531114,Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04
04b376e6-5a3b-4b30-b863-eca3f1bde0fa,2222737493,Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_05
ba6ebaf4-f79b-4845-ac34-a0747c13f551,813894333,Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_06
61020542-36b5-4be7-a0e8-fb02ce48b9b0,1545893641,Option_Me_commu_01_01,送受信する,Send and receive,Envoyer/Recevoir,Invia e ricevi,Senden und empfangen,Enviar y recibir,Отправлять и получать,Wysyłaj i otrzymuj,,,Enviar e receber,송수신하기,收發訊息,收发,,,,,,,,إرسال واستلام,,,,,,,,,,,
6b73a0b9-5fb3-473e-bbe3-d0724c8e98cb,539061213,Option_Me_commu_01_02,送受信しない,Do not send or receive,Ne pas envoyer/recevoir,Non inviare o ricevere,Nicht senden / empfangen,No enviar ni recibir,Не отправлять/получать,Nie wysył. i nie otrzym.,,,Não enviar ou receber,송수신하지 않기,不收發訊息,不收发,,,,,,,,عدم إرسال أو استلام,,,,,,,,,,,
930b68fd-4a27-4be0-bd6d-93cb9262bc05,1259038067,Option_Me_commu_02_01,受け付ける,Receive,Recevoir,Ricevi,Empfangen,Recibir,Получать,Przyjmij,,,Receber,받기,接收,接受,,,,,,,,استلام,,,,,,,,,,,
d94b442b-d099-4bb2-8648-2b3d149d36a9,961018421,Option_Me_commu_02_02,受け付けない,Do not receive,Ne pas recevoir,Non ricevere,Nicht empfangen,No recibir,Не получать,Nie przyjmuj,,,Não receber,거부,不接收,不接受,,,,,,,,عدم استلام,,,,,,,,,,,
f48528b4-96a4-483e-bb39-4ee2492a4bd5,3106610477,Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_01
6c4886ab-517c-48df-b5a8-c4792b78cb1a,1899743532,Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_03_02
4dd2ce0a-3a8f-4587-963d-1995be52b9c9,1505167863,Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_01
c25b819e-0961-4886-ac41-1047d49245e7,422127937,Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02,<COLOR FF0000>#Rejected#</COLOR> Option_Me_commu_04_02
